station,model,limit_mode,target,step,rmse,mae,mape,r2
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,71,53.63711706600857,41.09750090102759,62322722278.76525,0.11149684275187599
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,72,54.002683213670636,41.20164080126016,59958017963.94319,0.09934430505578296
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,73,54.35187398712085,41.47555577391235,61254877858.904945,0.08771336830455811
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,74,54.6554586976793,41.59375302464058,60828518839.74809,0.07749367473396396
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,75,54.67828404216747,41.58945887241181,60964042017.61761,0.076722995207825
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,76,54.6104884345069,41.59217116885916,61205341547.06923,0.07901111823306994
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,77,54.75983781370688,41.62401191658987,60950787099.40811,0.07396676843400862
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,78,54.529280977487545,41.66175332422987,61646521306.16083,0.08179927253911579
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,79,54.499899280665105,41.67049989353403,61073874199.63408,0.08278850352230682
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,80,54.38012273600714,41.50310859910314,59805482587.92551,0.08681565597424612
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,81,54.135230763518656,41.58305432886259,61117419199.98593,0.09502188869622596
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,82,54.02017963389825,41.54555811280635,60331486982.84382,0.098864418343103
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,83,54.072488560851376,41.62974753965791,60593349402.838066,0.09711752975017973
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,84,53.89341563802507,41.47348224914054,61248337506.31341,0.10308781463295646
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,85,53.76984498459311,41.393054425559335,60806987279.28592,0.10719610733382845
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,86,53.6930685108037,41.079232719256865,58767810130.569824,0.10974390701510817
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,87,54.309900486679716,41.54774143647184,62307258753.02171,0.08917169082375309
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,88,53.54850485592497,40.94625358028151,60660612548.97418,0.11447923052600617
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,89,53.56581922499136,40.953019401513586,60347401433.11859,0.11390648952337978
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,90,53.978035672874064,41.38899985310453,62611682058.108986,0.10021612633603072
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,91,54.193800421898075,41.55852841127987,62894558894.24805,0.09300839239493619
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,92,54.31714400958856,41.714537387705576,62447419078.78346,0.08887511861290054
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,93,54.069648735905616,41.4999564132085,61382436576.88821,0.09726043285568242
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,94,54.2047247830604,41.59389974925384,57957483278.60781,0.09274437596534624
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,95,54.35208157761068,41.643516676022294,55821620006.01815,0.08780488033329847
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,1,10.48633578370233,6.364926588427028,1211328025.257518,0.965884188054075
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,2,15.765078551996531,10.071451815179344,2820549403.4055085,0.9228918169779655
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,3,19.761617845433836,12.889167461462335,3943251216.8143005,0.878871092829949
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,4,23.33857795133857,15.576904918422223,6136954193.274617,0.8310525711748903
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,5,26.312156620686345,17.876189147570127,7012670117.425552,0.7852586410838425
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,6,28.52891614302547,19.795030695777932,8843598990.908434,0.7475511766420819
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,7,30.554791977214464,21.614672337960204,10251011221.602676,0.7104247309560486
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,8,32.50465577023197,23.28891476022112,12696892574.344126,0.6723709293421806
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,9,34.333627472959776,24.849894545492454,14346286469.58819,0.6344635675450404
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,10,36.20927272778097,26.11957738348682,14446087801.128134,0.5934341547978457
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,11,37.64456991082656,27.419809081903043,15648617509.336159,0.5605636618702845
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,12,38.58982904222261,28.55186190249013,17996063650.43111,0.5382180037659815
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,13,39.66413142633299,29.556589932458163,18860532430.27093,0.5122455159156953
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,14,40.785837623010956,30.611798915678154,20158249912.770416,0.4842679212302766
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,15,41.80645324956565,31.557532111928875,21982954854.757004,0.45813384824445735
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,16,42.99847289189332,32.59209540635379,23367498467.32751,0.4267930635514303
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,17,44.24517063941849,33.45121800333015,23789526736.758354,0.3930720714703896
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,18,45.15212282658704,34.19476533990204,23545982791.58103,0.36793714566148517
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,19,46.14751047802088,35.137171100224364,25037873385.200413,0.3397620627317818
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,20,46.99857038170939,36.09837133002237,26817809305.330032,0.31518507585421207
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,21,47.88807356213065,36.933171050376316,28820710914.642124,0.2890179205108764
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,22,48.463220166482884,37.4741052807269,28910703785.060513,0.27183725306588413
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,23,49.356312717798495,38.122253606539374,29121644141.689022,0.24450534247913902
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,24,49.72830821422941,38.20761413412115,29287919942.485703,0.23307419264045492
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,25,50.028729464449796,38.321584114668376,29902661035.433113,0.22377981795251278
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,26,50.13793729089202,38.4440972960716,31352147642.6262,0.22038729364101384
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,27,50.24177462420014,38.49662138206179,32154263031.780106,0.2171547421282487
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,28,50.78048657296296,38.748627453705296,32207758089.383423,0.1999919830392708
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,29,51.24913941646003,39.04906100184908,32784174603.26114,0.18515730331967228
