station,model,limit_mode,target,step,rmse,mae,mape,r2
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,45,58.114661458240484,42.52252905688058,31158580923.90051,-0.04937843427994637
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,46,58.366560481687635,42.72644068676586,31489765066.617466,-0.05849524865132971
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,47,59.019216346117084,43.2179632878563,32104086194.293056,-0.08229982372438727
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,48,59.257872613924,43.574143802622544,32782563662.92003,-0.0914659945340035
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,49,59.09837886107945,43.46326390709852,33144110834.666176,-0.08559849618166226
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,50,59.49877340825055,43.82711554954468,33775424011.285908,-0.10035829754113523
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,51,59.734041443506825,44.00595713439327,34889187412.45831,-0.10907750116287285
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,52,59.322188361308946,43.82133642830632,35502508099.38037,-0.09383653343989229
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,53,59.37673505809212,43.87669909490897,35868963735.51094,-0.09645460253101068
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,54,59.277567800152454,43.867669218015784,36726003211.88221,-0.09279520302697719
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,55,59.08286217938341,43.660613808874096,37773049790.51719,-0.08562810984034197
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,56,59.21760667847789,43.82381948569675,38483246410.67388,-0.09058552782765972
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,57,59.06638032612772,43.735602966421204,39373334828.0048,-0.08502249708620435
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,58,58.77367741157506,43.65104710471276,39552685155.24198,-0.0745315980856589
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,59,58.12559659668645,43.27585175456627,40828199558.073006,-0.05096513320835361
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,60,57.517012977891305,42.787287941318915,41439437786.92688,-0.029072822524229158
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,61,57.089112251169716,42.473549983989074,42280923913.852486,-0.013818099919797211
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,62,56.74205145257677,42.29480351415676,43145503458.67063,-0.0015289965130649286
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,63,56.13957575719098,41.86540101590693,43692462010.89987,0.019521277877384002
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,64,56.05273754780907,41.81678811162113,44380450573.68716,0.022552193756668615
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,65,55.56569354641746,41.35196700945804,44190230465.68852,0.0394645466900615
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,66,55.13949730002842,40.98553657634446,44347322636.39373,0.05414290638443431
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,67,54.71416695772554,40.60686575493683,44114254660.29632,0.06867876981085286
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,68,54.25065518584057,40.237122422837686,43355865515.181595,0.08401228785450121
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,69,53.80710195491172,39.910604831122875,42792221085.88385,0.09892928369915732
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,70,53.526488278664985,39.87783867025179,43457921353.18853,0.10830326671847912
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,71,53.309508240609446,39.78200663590465,43483936780.879776,0.11551794648244973
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,72,53.14064086463146,39.59209430720157,42519886638.31148,0.12111258075762432
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,73,52.83513768036086,39.30987110329836,43066995182.04756,0.1310383586222118
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,74,52.94876298055464,39.36309341554583,43495760695.44992,0.12729682597068437
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,75,52.867322364243215,39.37000123546559,45180131758.16822,0.12997937495599765
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,76,52.75437786932485,39.30333918370959,45015380883.0898,0.13369278699167264
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,77,52.52812418872273,39.216764211477546,46128592155.13732,0.14110771210402195
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,78,51.82667693078711,38.63610189235882,46463846222.57969,0.16364398079427944
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,79,51.69831503816617,38.55464860619125,47144597332.56921,0.16778174537490753
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,80,51.51284518544137,38.530409798327895,49268791322.33845,0.17374226946479432
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,81,51.33506916974221,38.21082168946428,49714533562.801834,0.1794354259082035
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,82,51.18834809528744,38.12179967337155,49949373570.85407,0.18411924413756953
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,83,51.1661699882692,38.13016216646023,50373403381.390205,0.18465314037259806
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,84,51.20385345238464,38.124176564045825,49899376345.66756,0.18345170557600365
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,85,50.60139509434102,37.81368279528252,49485978811.4892,0.20255348327153266
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,86,50.13550710243675,37.568377916836944,49177910547.28571,0.21717009438911017
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,87,49.842767376143684,37.4321966959087,50790735112.70907,0.22628524572654185
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,88,49.77425668066068,37.235327099583614,50620464014.65259,0.22816462556423545
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,89,49.64421538245437,37.264504933049764,51420033388.44802,0.23219238472101833
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,90,49.3724641724983,37.114231952881184,50959485909.640884,0.24057529770042885
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,91,49.350028163423566,37.103468248969364,49766631324.4074,0.24126534177497438
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,92,49.30333056255701,37.116358375732766,49189568783.71518,0.24270057195289607
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,93,49.381287429613124,37.34405155449509,49423097606.74301,0.24023428047148354
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,94,49.69531795444487,37.694607364911874,49654438207.33331,0.23054039552553485
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,95,49.65964343387358,37.75981897379035,49002965244.983826,0.2316447349638009
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_STATION,1,16.51706382018016,10.245571514687294,987598773.1452749,0.9784891904777292
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_STATION,2,26.762158395890502,16.99264738763378,2801387146.4858356,0.9435279784618134
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_STATION,3,35.047282890481156,22.606992923958504,4505036022.981567,0.9031528111740332
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_STATION,4,42.21530629408761,27.714786170133962,6390822478.919296,0.8594864519297143
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_STATION,5,48.430711151538645,32.536984943712376,8186081799.102543,0.8150646202944858
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_STATION,6,54.14815215659285,37.0676814789235,9953158122.48812,0.7688224844477997
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_STATION,7,59.00900197969403,41.08578501138912,12036363633.587896,0.7254541712077631
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_STATION,8,62.647722271433636,44.21397991239992,13600334582.509789,0.6905695954677942
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_STATION,9,66.72980389509026,47.57878632855014,15826098420.816204,0.6489313001629314
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_STATION,10,69.63711236126991,49.981207045959465,18125448977.261204,0.6176739220446483
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_STATION,11,72.30336431571122,52.252556223312624,20604567299.306076,0.5878365987523818
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_STATION,12,75.04360052776349,54.64943674906794,22855689326.246662,0.5560033026187474
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_STATION,13,77.7794619039089,56.84668026907497,24587820503.255566,0.5230535661201071
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_STATION,14,80.25902652831064,58.94466418605229,27120459049.460075,0.4921592891102414
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_STATION,15,82.98990913390405,61.11909582705169,28874295385.751873,0.4570118953337987
