model,station,step,limit_mode,RMSE_sum,RMSE_direct,MAE_sum,MAE_direct,R2_sum,R2_direct
lightgbm,XYA,28,with_limit,98.19731920956112,98.99146246189252,75.82532313984319,76.0098190698376,0.23642741330563877,0.22402711540275655
lightgbm,XYA,29,no_limit,100.83583133867035,101.9757263534381,76.95586108014,77.7028320007125,0.19508615902958548,0.17678505945332124
lightgbm,XYA,29,with_limit,99.37388998959352,100.23843827882692,76.86745434403525,77.27444447831668,0.21825662351369501,0.20459519087467104
lightgbm,XYA,30,no_limit,101.73673931393589,103.24202912562588,77.67895988566909,78.779633789607,0.18063905833051597,0.15621326766916666
lightgbm,XYA,30,with_limit,101.04059068192139,101.38850239393408,78.01351501551879,78.04434873861628,0.1918138903477472,0.18623867550898965
lightgbm,XYA,31,no_limit,102.73593233333128,104.18424709641175,78.60377274515166,79.50062192783672,0.16474147574572084,0.14102544594417687
lightgbm,XYA,31,with_limit,102.29725103799443,102.37306871987793,78.87081130032226,78.55219087798113,0.17185933596930758,0.170631326959101
lightgbm,XYA,32,no_limit,103.28460678718949,105.03181093102607,79.09658559289988,80.24090985536631,0.15579604118924062,0.12699266920447838
lightgbm,XYA,32,with_limit,102.19756942368548,102.77994060984048,79.41412728487093,79.24062031062408,0.17347248153468686,0.16402573471523452
lightgbm,XYA,33,with_limit,103.62145874152326,103.7194173287247,80.0244554325497,79.42659020213132,0.15028049561814716,0.14867317089224696
lightgbm,XYA,34,with_limit,103.91274674532326,103.21132373678175,80.25163491379587,79.40681864165492,0.1457737732230765,0.1572671020426163
lightgbm,XYA,35,with_limit,105.05725538705008,104.54589397002856,80.72549374036109,79.65924954547526,0.12685302637800788,0.13533234612082679
lightgbm,XYA,36,with_limit,105.54536165613996,105.33837510368942,80.83475761953176,80.02220172591869,0.11900829172672478,0.12246035490749951
lightgbm,XYA,37,with_limit,105.54559948475307,105.93018683570723,80.96422326872728,80.35805871010653,0.11900432139076877,0.11257227510645262
lightgbm,XYA,38,with_limit,106.21727579791562,106.34996663768617,81.39505936789799,80.71068638650246,0.1077555944541626,0.1055249477167306
lightgbm,XYA,39,with_limit,106.5980889193826,106.62143006214333,81.63129731078507,81.00066619880693,0.10164363474514626,0.10125017628683475
lightgbm,XYA,40,with_limit,106.8036294879963,106.98839188996071,81.7178226147557,81.31217386325494,0.0981759047289722,0.09505302754394462
lightgbm,XYA,41,with_limit,107.78166181750133,107.22040914131833,81.99289135356914,81.3587280635841,0.08158374298191196,0.09112379801053971
lightgbm,XYA,42,with_limit,108.28084376955078,108.46293303220946,82.29542412410937,81.78998461226466,0.07305690335339932,0.06993671518388123
